yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob,ep,n
37.0,16.0,0.097237304,0.497926,0.19453633,0.119368106,0.086233735,0.45755237,4
37.0,17.0,0.19725704,0.38231236,0.24105735,0.15183717,0.016897673,0.3994487,4
37.0,18.0,0.183001,0.24403249,0.17255814,0.13001825,0.260148,0.4307058,1
37.0,19.0,0.029225167,0.09800951,0.025578186,0.053251784,0.7909042,0.16388945,1
37.0,20.0,0.18487334,0.40227842,0.21964677,0.13453265,0.051353466,0.56748444,3
37.0,21.0,0.08422102,0.5821359,0.19559678,0.119163334,0.01639395,0.6073439,1
37.0,22.0,0.14641947,0.47728842,0.22102399,0.13104904,0.016801864,0.52488077,5
37.0,23.0,0.06415451,0.57525253,0.1619688,0.10546854,0.09075643,0.72174776,2
37.0,24.0,0.15458046,0.16734354,0.14613315,0.11886932,0.40471527,0.20542239,1
37.0,25.0,0.049083192,0.66241753,0.15223333,0.0913322,0.043175455,0.9898242,1
38.0,1.0,0.33146548,0.21940498,0.18206295,0.11939122,0.13936338,1.3579797,29
38.0,2.0,0.25364363,0.277104,0.17383128,0.10936298,0.17818977,1.0736176,19
38.0,3.0,0.23563445,0.28709015,0.19557856,0.12232327,0.15039246,0.7880169,31
38.0,4.0,0.24651161,0.25295216,0.22125334,0.1340102,0.09523708,0.58159345,25
38.0,5.0,0.17235258,0.31596944,0.17011648,0.10693717,0.22812414,0.65102077,27
38.0,6.0,0.15771872,0.3669342,0.18501996,0.121730834,0.16283771,0.5508526,29
38.0,7.0,0.17950153,0.329737,0.19839503,0.11933612,0.16614075,0.5081359,23
38.0,8.0,0.1284302,0.39486042,0.17190014,0.108264916,0.19186279,0.5591427,17
38.0,9.0,0.14053944,0.41206414,0.20730372,0.13202761,0.102837875,0.37724015,15
38.0,10.0,0.05186221,0.4814254,0.07828109,0.055476177,0.3311903,1.0935724,25
38.0,11.0,0.16416858,0.17564927,0.17754456,0.118450694,0.35403895,0.09422462,7
38.0,12.0,0.07198976,0.36315632,0.12413484,0.071713135,0.1989337,0.5270482,6
38.0,13.0,0.20309582,0.31726235,0.25602657,0.15510178,0.060290046,0.124854036,9
38.0,14.0,0.15645117,0.32548958,0.21819852,0.14180729,0.15025407,0.12811258,9
38.0,15.0,0.090310596,0.31767955,0.13072358,0.08179951,0.17500193,0.49759632,15
38.0,16.0,0.15018947,0.42303306,0.20949422,0.1264188,0.083425574,0.4834425,8
38.0,17.0,0.117666855,0.19969034,0.14652076,0.104652114,0.13907751,0.012762939,7
38.0,18.0,0.13898924,0.35974592,0.17081419,0.12725756,0.19694355,0.48154226,5
38.0,19.0,0.11364976,0.37952074,0.18272358,0.121443294,0.19640218,0.29811966,6
38.0,20.0,0.07476938,0.5556271,0.2378937,0.12246184,0.0065397555,0.1550094,2
38.0,21.0,0.24995025,0.23800917,0.3016128,0.17282163,0.023029685,-0.14428852,1
38.0,22.0,0.2783987,0.23126175,0.27914843,0.16488557,0.03502963,0.20903452,1
38.0,24.0,0.14396714,0.39800113,0.22553827,0.1314942,0.089263424,0.24507937,2
38.0,28.0,0.0,0.61651057,0.0,0.0,0.38348943,1.8495318,1
38.0,30.0,0.2625283,0.25994846,0.25008133,0.15878682,0.05621809,0.40775388,1
39.0,1.0,0.29884192,0.19960967,0.17241254,0.11461727,0.20775181,1.148444,46
39.0,2.0,0.23756044,0.29943648,0.18121207,0.12586226,0.14905041,0.9239142,17
39.0,3.0,0.22022043,0.24367623,0.19331667,0.11910239,0.21623974,0.57225686,16
39.0,4.0,0.19563618,0.20777683,0.15550071,0.10140357,0.29812324,0.62711644,29
39.0,5.0,0.18527189,0.20500492,0.17014648,0.10314096,0.25746718,0.4365101,28
39.0,6.0,0.18031073,0.28746784,0.19350365,0.11877355,0.16537477,0.44563603,21
39.0,7.0,0.16959472,0.3151981,0.20459187,0.12948571,0.17322391,0.32253894,16
39.0,8.0,0.18186516,0.30826497,0.2244412,0.1380583,0.1397677,0.22251727,17
39.0,9.0,0.14673746,0.33587095,0.19638883,0.13386318,0.14541233,0.28990325,28
39.0,10.0,0.11169617,0.35548133,0.12950547,0.090694666,0.3081418,0.67473346,29
39.0,11.0,0.16934755,0.30989507,0.23225164,0.14542773,0.135556,0.060544126,9
39.0,12.0,0.16499688,0.22281715,0.17373002,0.12541196,0.3042042,0.24453823,10
39.0,13.0,0.19059037,0.31934264,0.24607055,0.1502367,0.08572049,0.12623112,6
39.0,14.0,0.19321841,0.18578845,0.22889304,0.14847526,0.23502557,-0.1265229,4
39.0,15.0,0.1581698,0.32222277,0.19890797,0.12988266,0.18361165,0.3006793,8
39.0,16.0,0.13823898,0.25806886,0.15124828,0.10774354,0.2536477,0.37716183,12
39.0,17.0,0.052296955,0.3159876,0.09768055,0.065233335,0.26624042,0.479837,5
39.0,18.0,0.18927011,0.21528643,0.21753547,0.13504162,0.23244709,0.058198124,4
39.0,19.0,0.122691214,0.15839121,0.08997611,0.10870535,0.515831,0.38243183,2
39.0,20.0,0.1135464,0.2544217,0.11941074,0.07521899,0.18109962,0.56542706,4
39.0,21.0,0.14998993,0.46287164,0.23001023,0.13941774,0.011126195,0.4156301,3
39.0,22.0,0.036541484,0.31658334,0.054834764,0.062585995,0.52759045,0.6353029,2
39.0,24.0,0.24230431,0.21514097,0.286208,0.1771258,0.066685066,-0.17552936,1
39.0,32.0,0.07001977,0.633476,0.17648314,0.11615828,0.001551671,0.8042566,1
40.0,1.0,0.3086569,0.20394373,0.16957134,0.11802063,0.19257401,1.2413911,44
40.0,2.0,0.27719933,0.18351144,0.19405994,0.121629216,0.21496761,0.78030443,25
40.0,3.0,0.24441248,0.24095145,0.2023506,0.12964584,0.17385028,0.6410009,22
40.0,4.0,0.21583313,0.23637412,0.17275661,0.121696495,0.24536528,0.65634596,25
40.0,5.0,0.23601474,0.21716255,0.20068109,0.1287288,0.18108028,0.54577464,36
40.0,6.0,0.22364372,0.2342749,0.21453312,0.13591641,0.12749329,0.39355123,18
40.0,7.0,0.21710366,0.24361147,0.22451943,0.13856012,0.13491303,0.26332742,30
40.0,8.0,0.21950217,0.21312983,0.23189501,0.14374365,0.18250984,0.13505253,16
40.0,9.0,0.21987891,0.17424893,0.18444346,0.12803392,0.2277003,0.42243415,18
40.0,10.0,0.101620585,0.3367771,0.1051448,0.0751074,0.34922552,0.77574986,36
40.0,11.0,0.15346786,0.24650487,0.18955782,0.12358567,0.20325276,0.12019198,13
40.0,12.0,0.15269326,0.26605827,0.20989783,0.13387689,0.13132927,0.011152944,10
40.0,13.0,0.22547455,0.23640664,0.26249358,0.16424191,0.101043046,-0.028661352,10
40.0,14.0,0.122512266,0.309678,0.17995013,0.11131285,0.12826167,0.18316488,7
40.0,15.0,0.13098475,0.22560962,0.117426604,0.08699376,0.43309674,0.51919997,6
40.0,16.0,0.21967131,0.19404984,0.24537952,0.1606937,0.16903198,-0.063497394,9
40.0,17.0,0.11852202,0.26415694,0.1261868,0.10248373,0.38296726,0.4396093,4
40.0,18.0,0.24448408,0.21513355,0.30105346,0.18758947,0.03770623,-0.29278252,4
40.0,19.0,0.18813682,0.17448108,0.19555771,0.14155145,0.2874113,0.06781566,3
40.0,20.0,0.2315228,0.21061775,0.2567987,0.18539321,0.097427204,-0.075579256,2
40.0,21.0,0.2666447,0.2192783,0.3189946,0.15939048,0.021322204,-0.16578878,1
40.0,22.0,0.13481574,0.15490523,0.1376288,0.10753475,0.45282063,0.14513062,1
40.0,23.0,0.23029196,0.1937949,0.23656799,0.14449988,0.18377446,0.12048653,3
40.0,24.0,0.20259404,0.1740676,0.20370643,0.11782812,0.28545555,0.18930845,1
40.0,26.0,0.26819375,0.22150446,0.23510599,0.18035582,0.08775929,0.35860974,1
40.0,27.0,0.054512568,0.105657525,0.02574628,0.082464755,0.7282389,0.27571014,1
41.0,1.0,0.28207693,0.1725832,0.15417244,0.106726,0.2778025,1.1015744,39
41.0,2.0,0.25819898,0.17194422,0.18720838,0.119670756,0.25445607,0.6658056,26
41.0,3.0,0.26684323,0.2015959,0.2215711,0.13306494,0.16744925,0.5354799,25
41.0,4.0,0.22475842,0.2217297,0.19753799,0.117044084,0.16842903,0.5508019,16
41.0,5.0,0.19643152,0.2527998,0.1727952,0.11427984,0.2555841,0.59277767,18
41.0,6.0,0.21109356,0.20112567,0.21083538,0.1343729,0.23317227,0.21606639,14
41.0,7.0,0.19722226,0.16192502,0.1832748,0.11756473,0.2767226,0.28602993,18
41.0,8.0,0.21629815,0.22833347,0.22162426,0.14496657,0.18000486,0.22462167,19
41.0,9.0,0.2443659,0.19017842,0.22891368,0.15114994,0.1761315,0.23821937,9
41.0,10.0,0.17476054,0.24040394,0.18325353,0.119496144,0.24849561,0.31051064,38
41.0,11.0,0.19894557,0.27945736,0.2125671,0.14042132,0.15938143,0.3345417,12
41.0,12.0,0.21783765,0.16912551,0.23419297,0.1433421,0.05981192,-0.054877296,12
41.0,13.0,0.19310819,0.16187602,0.21075453,0.13597414,0.29010063,-0.035414025,4
41.0,14.0,0.1442166,0.22268365,0.1766244,0.11809344,0.33068413,0.09701402,11
41.0,15.0,0.1534804,0.25673935,0.19077742,0.11385939,0.2747793,0.18335001,8
41.0,16.0,0.1026209,0.10542342,0.09786484,0.08342391,0.35585988,0.17939967,4
41.0,17.0,0.16780785,0.24821404,0.22425437,0.15305008,0.19806123,-0.09858158,9
41.0,18.0,0.2228329,0.18465866,0.2546204,0.15761392,0.16689558,-0.12107352,6
41.0,19.0,0.25200015,0.2077854,0.33200386,0.1712495,0.021604499,-0.4283922,1
41.0,20.0,0.23007639,0.24872726,0.29878727,0.18143122,0.026242713,-0.25785765,6
41.0,21.0,0.13173021,0.11778497,0.14516105,0.09671547,0.16582142,0.03921887,3
41.0,22.0,0.20921293,0.16047065,0.1752449,0.1202382,0.325169,0.37428677,1
41.0,23.0,0.18886298,0.28508264,0.23134416,0.14682694,0.1372524,0.13241443,4
41.0,26.0,0.3024098,0.19575612,0.26807797,0.15979528,0.06069551,0.36544964,2
41.0,27.0,0.10620332,0.110823,0.050362464,0.09907488,0.62795824,0.4350814,1
41.0,32.0,0.06708223,0.5568201,0.23865615,0.12659359,0.008570628,0.08748641,1
42.0,1.0,0.30638295,0.1662967,0.17827563,0.11773139,0.2241366,1.0522864,34
42.0,2.0,0.27586648,0.16690376,0.20143573,0.12796403,0.21995698,0.6483557,29
42.0,3.0,0.22468065,0.19321212,0.1854261,0.12359805,0.26456827,0.49611044,22
42.0,4.0,0.2728474,0.1742986,0.21277605,0.13403326,0.19685584,0.5543184,24
42.0,5.0,0.19366509,0.17521401,0.16106075,0.11632553,0.34724218,0.41353506,15
42.0,6.0,0.21153618,0.16267067,0.19636416,0.13401018,0.19479965,0.22286068,22
42.0,7.0,0.21836358,0.16969846,0.21013804,0.1374091,0.25646698,0.16521578,24
42.0,8.0,0.22363292,0.17590973,0.22996877,0.14788435,0.17634408,0.043175433,27
42.0,9.0,0.19180116,0.1750838,0.20644298,0.13314664,0.19905576,0.0031961915,23
42.0,10.0,0.1637711,0.22923686,0.16380596,0.104285166,0.3318581,0.38490406,25
42.0,11.0,0.19739,0.23022176,0.2567654,0.15895803,0.088931896,-0.1795944,17
42.0,12.0,0.23124784,0.17554758,0.23074019,0.14726429,0.20496416,0.10280663,8
42.0,13.0,0.21590978,0.17076711,0.24260408,0.15447165,0.20682153,-0.12611943,11
42.0,14.0,0.24319668,0.18704179,0.30383897,0.18598132,0.068901435,-0.4074737,5
42.0,15.0,0.10915629,0.21727243,0.14725253,0.108380474,0.41127536,0.06922809,7
42.0,16.0,0.25783244,0.18641698,0.2793159,0.17629364,0.084823966,-0.09677367,5
42.0,17.0,0.2064513,0.16830716,0.23968728,0.15087168,0.22373737,-0.16446848,7
42.0,18.0,0.22050801,0.1770136,0.25708362,0.1678518,0.1659592,-0.21260881,8
42.0,19.0,0.19456308,0.32055223,0.28465286,0.1703263,0.01689385,-0.16121311,3
42.0,20.0,0.18635528,0.2453579,0.21964224,0.1477305,0.19173649,0.07201819,5
42.0,23.0,0.25313753,0.16596419,0.24425763,0.16444337,0.15890871,0.08611491,2
42.0,24.0,0.04018462,0.05612368,0.034415267,0.07924507,0.78421414,-0.019563593,2
42.0,25.0,0.2510298,0.16538534,0.2449126,0.1599455,0.16728106,0.07146115,1
42.0,28.0,0.31700954,0.18366623,0.2683351,0.16699049,0.053142708,0.40322256,1
42.0,31.0,0.0028082528,0.40612656,0.010483387,0.099665925,0.4806002,0.8656543,1
43.0,1.0,0.30660456,0.16474552,0.18167397,0.12583327,0.21419986,1.0003804,33
43.0,2.0,0.24189547,0.17639174,0.17754643,0.118453056,0.27819663,0.6348703,26
43.0,3.0,0.24134184,0.16156137,0.18699701,0.12503482,0.2771207,0.5010826,25
43.0,4.0,0.23252906,0.17468584,0.19275624,0.12422086,0.26754478,0.44160423,29
43.0,5.0,0.22841616,0.1511422,0.18145642,0.12331061,0.2715182,0.44650015,28
43.0,6.0,0.25537056,0.1827991,0.25351253,0.15098332,0.096607484,0.13457553,20
43.0,7.0,0.23045291,0.17084886,0.2156087,0.13981105,0.23383445,0.21086487,13
43.0,8.0,0.2197476,0.16846345,0.23199637,0.14414099,0.18268299,0.0005760212,23
43.0,9.0,0.19922887,0.16103368,0.20504716,0.13204314,0.29485625,0.05670946,14
43.0,10.0,0.14389513,0.18982294,0.1468633,0.0960301,0.35015818,0.2714102,30
43.0,11.0,0.19828583,0.15912177,0.20998025,0.14054523,0.28287068,-0.012830068,17
43.0,12.0,0.19124913,0.1791182,0.2119366,0.14033669,0.20691986,-0.012973548,16
43.0,13.0,0.19153453,0.23425221,0.22522752,0.13499081,0.20279731,0.079240315,6
43.0,14.0,0.19527815,0.1614977,0.21967581,0.14193708,0.2712168,-0.09685789,7
43.0,15.0,0.119521774,0.28039315,0.14752358,0.11196474,0.3359184,0.31411284,6
43.0,16.0,0.13301891,0.119369075,0.15683071,0.116730295,0.46607065,-0.14787476,5
43.0,17.0,0.24530108,0.17540891,0.2474987,0.16905831,0.15070888,0.020067023,3
43.0,18.0,0.21619101,0.15958239,0.23364373,0.15503187,0.22568266,-0.09618912,7
43.0,19.0,0.2532052,0.17996578,0.2996931,0.18812318,0.06577411,-0.33165893,3
43.0,20.0,0.20476182,0.16102804,0.22796325,0.16912241,0.22631322,-0.17138846,3
43.0,21.0,0.31455705,0.19304197,0.3003219,0.16957405,0.0071609747,0.19121698,1
43.0,22.0,0.19835174,0.25980973,0.2167263,0.13753828,0.1792589,0.24849345,4
43.0,23.0,0.19262098,0.24253207,0.23395842,0.16240653,0.16098553,-0.04268678,4
43.0,25.0,0.31180042,0.18899053,0.2734412,0.18860391,0.023560986,0.28694153,2
43.0,32.0,0.3259557,0.21031365,0.25992355,0.17933242,0.00591075,0.5668492,1
44.0,1.0,0.31476554,0.17960733,0.20069115,0.12903233,0.16827041,0.9604304,36
44.0,2.0,0.26204273,0.15708362,0.19680993,0.12602578,0.24956848,0.5618798,28
44.0,3.0,0.28444704,0.18156503,0.24447237,0.14653791,0.13404442,0.39671674,24
44.0,4.0,0.25709358,0.1808028,0.21140268,0.13544749,0.20665698,0.4679861,25
44.0,5.0,0.23659022,0.18519594,0.21140262,0.13340269,0.22489643,0.34362245,35
44.0,6.0,0.23694324,0.18731305,0.23916994,0.15812801,0.1307722,0.0804844,26
44.0,7.0,0.2095205,0.17759162,0.20352025,0.132516,0.21831644,0.20081043,20
44.0,8.0,0.2125437,0.19766319,0.22279733,0.13469912,0.2243064,0.1278628,17
44.0,9.0,0.21265619,0.18131612,0.2244452,0.1531232,0.21993344,0.013831829,20
44.0,10.0,0.20443389,0.17919002,0.20912421,0.13570814,0.2634361,0.108943604,27
44.0,11.0,0.210977,0.20918548,0.23546733,0.14912093,0.18652852,0.020306678,12
44.0,12.0,0.20833836,0.16470546,0.23605521,0.15189561,0.22954427,-0.14306983,9
44.0,13.0,0.1977643,0.16056545,0.18666665,0.15204348,0.29559335,0.11207424,5
44.0,14.0,0.18824671,0.15211496,0.20589818,0.14209157,0.3034264,-0.08217214,9
44.0,15.0,0.2602073,0.19084947,0.31966904,0.1910506,0.024037091,-0.3966463,7
44.0,16.0,0.2273608,0.17527772,0.25996596,0.17032233,0.15647948,-0.19906862,7
44.0,17.0,0.24844263,0.18356848,0.27101424,0.17796867,0.10697169,-0.124709345,7
44.0,18.0,0.25687695,0.18226041,0.2700432,0.17647536,0.10358828,-0.06149701,4
44.0,19.0,0.19863176,0.16377535,0.24264565,0.15468238,0.22938672,-0.26677132,5
44.0,20.0,0.19072613,0.12946327,0.15976602,0.10978292,0.4011538,0.28905737,2
44.0,21.0,0.046937283,0.08946684,0.015768103,0.050551564,0.7955225,0.33668977,1
44.0,22.0,0.25143892,0.17511162,0.23848787,0.16504553,0.1584413,0.13737035,2
44.0,24.0,0.2682346,0.18228392,0.33555287,0.19103903,0.005733364,-0.47198582,1
44.0,25.0,0.1428701,0.14386442,0.151464,0.12138316,0.4322269,0.021040339,1
44.0,26.0,0.06536139,0.09464579,0.048703343,0.089520104,0.6947113,0.14449657,1
44.0,28.0,0.026918126,0.048913117,0.02432394,0.051642366,0.8338116,0.037033528,1
45.0,1.0,0.32863784,0.1793535,0.20974618,0.13563962,0.13852175,0.973944,42
45.0,2.0,0.2594359,0.15422967,0.1791869,0.114472434,0.24830732,0.72532326,27
45.0,3.0,0.28093308,0.17811424,0.23723675,0.14574936,0.1485425,0.41572398,30
45.0,4.0,0.25613287,0.16595052,0.21903662,0.13344342,0.21671052,0.3695055,30
45.0,5.0,0.24032533,0.1831131,0.20905776,0.13468006,0.2249242,0.3751417,23
45.0,6.0,0.19978711,0.16080785,0.18415064,0.12636042,0.32100344,0.22407685,36
45.0,7.0,0.23780738,0.171843,0.23678462,0.14356595,0.15975167,0.10544684,24
45.0,8.0,0.24138969,0.18388471,0.25322473,0.16252278,0.15002623,-0.0068500508,22
45.0,9.0,0.24340095,0.18538588,0.25230256,0.157669,0.15195782,0.033774868,18
45.0,10.0,0.1592013,0.18860725,0.15720232,0.10730128,0.3542475,0.25719848,36
45.0,11.0,0.20775376,0.16856769,0.23157468,0.14654091,0.23690203,-0.08889483,14
45.0,12.0,0.25413555,0.1872873,0.30431572,0.1745763,0.068659335,-0.29872152,7
45.0,13.0,0.19398779,0.16258772,0.21353969,0.14180177,0.2783177,-0.061050486,11
45.0,14.0,0.24484761,0.18266155,0.26279694,0.16916311,0.13108897,-0.07417438,7
45.0,15.0,0.21345147,0.15746406,0.22023198,0.15310636,0.24552585,-0.020649238,7
45.0,16.0,0.21185632,0.2100352,0.22903585,0.14954904,0.18590331,0.082936764,6
45.0,17.0,0.21674868,0.17037798,0.24821877,0.15994473,0.19237666,-0.17089279,7
45.0,18.0,0.23494352,0.17526643,0.27590308,0.16571212,0.13587423,-0.23998232,3
45.0,19.0,0.18716648,0.21719985,0.26050717,0.18185455,0.14477095,-0.39761835,5
45.0,20.0,0.18000066,0.14692019,0.16896231,0.13907687,0.35712767,0.11126611,3
45.0,21.0,0.2656151,0.17086777,0.30491248,0.18326807,0.06334104,-0.2968147,2
45.0,22.0,0.28127515,0.18753795,0.31889883,0.19133863,0.0066434084,-0.25416481,1
45.0,23.0,0.06892586,0.07962824,0.10002488,0.0987405,0.64540917,-0.26244295,2
45.0,24.0,0.055986192,0.09067869,0.029419865,0.08174482,0.7389079,0.21731631,1
45.0,25.0,0.12916803,0.109056346,0.10424459,0.120273545,0.5249259,0.15701279,2
45.0,26.0,0.32233757,0.19021703,0.249945,0.19869661,0.030139996,0.48513985,1
45.0,27.0,0.24763422,0.17103894,0.23195995,0.14428002,0.19436044,0.20564759,3
45.0,29.0,0.102380104,0.12555736,0.09974355,0.111667804,0.55333376,0.07289455,1
45.0,30.0,0.30735222,0.18594459,0.2911906,0.16977215,0.020600548,0.204179,1
46.0,1.0,0.30973724,0.16244544,0.1922353,0.12992829,0.19889724,0.9282532,31
46.0,2.0,0.2651548,0.15914086,0.20953828,0.13103916,0.22673982,0.48543307,25
46.0,3.0,0.21244217,0.14860393,0.18463013,0.11611677,0.33085233,0.30233893,23
46.0,4.0,0.24469163,0.1578472,0.2020182,0.1289026,0.25852284,0.3965857,17
46.0,5.0,0.25012192,0.17024423,0.22277679,0.1471284,0.2010811,0.27233666,18
46.0,6.0,0.24710841,0.175343,0.24352832,0.15552111,0.16970319,0.09658613,19
46.0,7.0,0.21267197,0.17750864,0.23031846,0.14000149,0.23182063,-0.000696442,21
46.0,8.0,0.20368078,0.15727037,0.21294132,0.12924504,0.28840074,0.031046357,15
46.0,9.0,0.2454731,0.17340492,0.2594946,0.15410362,0.15815057,-0.027404333,15
46.0,10.0,0.1997314,0.17683025,0.20411976,0.13165751,0.28015122,0.11526664,21
46.0,11.0,0.21333708,0.16178754,0.2394778,0.15393655,0.2234288,-0.14960419,7
46.0,12.0,0.20346242,0.18599588,0.24028492,0.14665759,0.21401702,-0.12730183,11
46.0,13.0,0.1829792,0.14800514,0.20469883,0.12296383,0.3338963,-0.06866885,4
46.0,14.0,0.24604054,0.1754964,0.27700663,0.17075105,0.11934331,-0.1870179,6
46.0,15.0,0.23444141,0.16521995,0.27412724,0.16803205,0.14458263,-0.2655479,8
46.0,16.0,0.20879792,0.15592737,0.22221024,0.16147728,0.24268301,-0.09907562,6
46.0,17.0,0.18667437,0.14949504,0.25040928,0.14508954,0.25579616,-0.41231433,2
46.0,18.0,0.23462088,0.16856827,0.27908644,0.17769043,0.12744518,-0.32301056,3
46.0,19.0,0.24198437,0.18268383,0.33926857,0.1875034,0.027844954,-0.6619642,2
46.0,20.0,0.15049244,0.17454065,0.14791235,0.10357855,0.41735283,0.23851769,5
46.0,21.0,0.149568,0.14207105,0.15426655,0.1326959,0.41352537,0.008144936,1
46.0,22.0,0.28140786,0.18131208,0.32713002,0.17550981,0.01533358,-0.27158418,2
46.0,24.0,0.26678446,0.16288745,0.28240752,0.17861584,0.08849605,-0.1226515,2
46.0,25.0,0.21125947,0.15009162,0.23692562,0.135589,0.25025606,-0.11178437,1
46.0,26.0,0.27479976,0.1711751,0.27811372,0.18454298,0.080612466,-0.050349317,2
46.0,27.0,0.31298062,0.17650266,0.24897192,0.17600496,0.07609161,0.4601604,1
46.0,30.0,0.31361154,0.17191757,0.28581202,0.1741167,0.04293919,0.20163599,2
47.0,1.0,0.32721868,0.16852002,0.21518311,0.1478768,0.13308762,0.85641146,38
47.0,2.0,0.26048473,0.15378971,0.21198155,0.13449076,0.23091209,0.40858257,25
47.0,3.0,0.27230573,0.1675672,0.24641357,0.1530406,0.15146792,0.23697746,17
47.0,4.0,0.2225015,0.15190543,0.186476,0.122319065,0.30949846,0.35061318,27
47.0,5.0,0.26795843,0.17021711,0.24165832,0.15529959,0.15557668,0.2412486,22
47.0,6.0,0.18654771,0.13686307,0.18673201,0.121599734,0.31930196,0.052364375,24
47.0,7.0,0.21397962,0.1739466,0.2253097,0.14289953,0.23605344,0.024288813,19
47.0,8.0,0.23726548,0.18341795,0.2539872,0.16856474,0.14795977,-0.06109006,18
47.0,9.0,0.27132624,0.18695676,0.29065847,0.17743,0.06326246,-0.09225396,17
47.0,10.0,0.20007607,0.16784574,0.19652064,0.1273075,0.30093968,0.15644875,26
47.0,11.0,0.19333069,0.16909868,0.20867795,0.12933685,0.2905209,0.02473617,9
47.0,12.0,0.23172776,0.16336273,0.2539937,0.16435234,0.17762053,-0.14795697,17
47.0,13.0,0.24240683,0.16633584,0.26725933,0.16588488,0.14753175,-0.15811333,7
47.0,14.0,0.20791478,0.15574233,0.22911733,0.16272396,0.23561496,-0.1583149,9
47.0,15.0,0.20291926,0.15856652,0.25161326,0.16528016,0.21220073,-0.34835944,11
47.0,16.0,0.16353408,0.12895352,0.18618234,0.14368227,0.36862475,-0.189623,8
47.0,17.0,0.20873272,0.15569843,0.23646474,0.14819434,0.24081562,-0.15842648,7
47.0,18.0,0.26585913,0.18043114,0.28327402,0.19052875,0.06953223,-0.13922839,6
47.0,19.0,0.1970104,0.14487946,0.21112096,0.15359908,0.28297615,-0.10979359,4
47.0,20.0,0.16853933,0.13292444,0.17290914,0.121642455,0.39451703,0.016303986,4
47.0,21.0,0.2687368,0.17078288,0.2701581,0.1883489,0.09537724,-0.058312584,1
47.0,22.0,0.1290546,0.117056146,0.17686224,0.103279516,0.46304807,-0.27662686,2
47.0,23.0,0.18243787,0.14365609,0.21734068,0.15207574,0.2942504,-0.25465,2
47.0,24.0,0.14593257,0.1098139,0.21617237,0.13418804,0.3780978,-0.5378823,2
47.0,25.0,0.10788282,0.11331144,0.09373729,0.12269509,0.5562643,0.080520384,1
47.0,26.0,0.309116,0.17072591,0.2938842,0.19110025,0.008033366,0.09266673,1
48.0,1.0,0.2972379,0.15857682,0.20838259,0.13657995,0.19216599,0.69662374,26
48.0,2.0,0.2812832,0.15815839,0.2283473,0.14430402,0.17958634,0.4227275,20
48.0,3.0,0.28195393,0.16771658,0.26206046,0.1564128,0.12163046,0.18787803,24
48.0,4.0,0.24914625,0.15817662,0.23666456,0.14586335,0.20171845,0.13558674,33
48.0,5.0,0.23311763,0.14995721,0.22879905,0.13596854,0.24376947,0.08372754,21
48.0,6.0,0.2496658,0.16638401,0.24537157,0.15571657,0.17346299,0.07514785,22
48.0,7.0,0.21418488,0.14781792,0.22740772,0.13956201,0.26284266,-0.056648582,21
48.0,8.0,0.23038991,0.16007796,0.24607182,0.1500198,0.20486899,-0.06787864,20
48.0,9.0,0.18906248,0.14436199,0.20933384,0.13024788,0.3195355,-0.08908915,16
48.0,10.0,0.18737222,0.1485375,0.1966627,0.13051859,0.32971796,-0.0010497823,33
48.0,11.0,0.24421611,0.16383952,0.26522884,0.16661061,0.14989166,-0.1420457,11
48.0,12.0,0.21953844,0.15489636,0.25298923,0.15954007,0.20404848,-0.23599365,7
48.0,13.0,0.19504939,0.1471778,0.23138025,0.14653566,0.27052823,-0.23993151,14
48.0,14.0,0.15174843,0.12256205,0.17146145,0.12204738,0.4255424,-0.12922578,7
48.0,15.0,0.21458396,0.14568703,0.281731,0.16152155,0.18293242,-0.49590296,4
48.0,16.0,0.19950967,0.15190838,0.25081113,0.16267784,0.22525491,-0.3788287,8
48.0,17.0,0.19127293,0.13624734,0.21709478,0.14699975,0.298899,-0.19945632,8
48.0,18.0,0.15638751,0.11799755,0.16521522,0.10479081,0.4487583,-0.013078565,5
48.0,19.0,0.19839306,0.14181839,0.2293578,0.14798546,0.27124023,-0.21877348,6
48.0,20.0,0.17760825,0.137758,0.22703545,0.14790477,0.2990792,-0.35991392,3
48.0,21.0,0.21925831,0.123097435,0.20068468,0.124148905,0.32453543,0.13815854,2
48.0,23.0,0.17377281,0.12671608,0.23768544,0.12919469,0.3197894,-0.43527523,3
48.0,24.0,0.21317734,0.14850333,0.25817695,0.15520966,0.21113673,-0.3133102,2
48.0,26.0,0.07427412,0.072370045,0.103644386,0.08436972,0.65848434,-0.22981842,2
48.0,27.0,0.28416067,0.14878604,0.22324125,0.17550255,0.16183402,0.3491806,1
48.0,29.0,0.342452,0.17560513,0.29224876,0.16964756,0.007096,0.38602102,1
48.0,32.0,0.33999068,0.17213552,0.2893449,0.17534418,0.00674369,0.35551676,1
49.0,1.0,0.2900826,0.16149417,0.21057706,0.13811594,0.19203779,0.63610286,50
49.0,2.0,0.26471075,0.1531735,0.232056,0.14259255,0.19882414,0.27149805,31
49.0,3.0,0.2515941,0.15314828,0.22402538,0.13934806,0.22303326,0.24588527,28
49.0,4.0,0.24279383,0.15210983,0.24171479,0.14235148,0.17942463,0.04105174,30
49.0,5.0,0.2396716,0.15423912,0.2415257,0.1442733,0.21124299,0.029294142,33
